timestamp,tool_id,pad_hours,retaining_ring_hours,platen_motor_current,carrier_motor_current,slurry_flow_rate,downforce_pressure,vibration,temperature_c,alarm_count,wafer_removal_rate,process_drift_nm,maintenance_event,maintenance_state
2026-01-09 16:00:00,CMP-01,206.17,133.42,17.15,11.78,207.35,4.183,0.242,21.12,0,107.11,2.11,0,normal
2026-01-09 17:00:00,CMP-01,208.98,134.43,17.63,11.18,210.14,4.19,0.316,23.32,0,104.78,0.22,0,normal
2026-01-09 18:00:00,CMP-01,211.51,134.77,16.89,12.0,211.34,4.102,0.26,21.24,0,102.98,2.02,0,normal
2026-01-09 19:00:00,CMP-01,208.04,139.06,19.29,11.93,213.62,4.062,0.334,21.39,0,106.05,1.05,0,normal
2026-01-09 20:00:00,CMP-01,208.2,136.78,19.04,11.94,210.19,4.233,0.338,21.78,0,106.45,1.45,0,normal
2026-01-09 21:00:00,CMP-01,213.47,139.93,18.6,11.71,216.66,4.135,0.538,22.51,0,105.35,0.35,0,normal
2026-01-09 22:00:00,CMP-01,214.08,139.8,17.04,11.81,208.8,4.239,0.367,22.39,0,106.68,1.68,0,normal
2026-01-09 23:00:00,CMP-01,214.56,141.81,18.14,11.73,207.35,4.166,0.438,21.94,0,106.82,1.82,0,normal
2026-01-10 00:00:00,CMP-01,216.07,141.6,17.81,12.2,207.91,4.25,0.414,22.91,0,104.08,0.92,0,normal
2026-01-10 01:00:00,CMP-01,215.45,140.93,18.06,11.51,199.62,4.173,0.328,22.27,0,103.63,1.37,0,normal
2026-01-10 02:00:00,CMP-01,215.28,141.46,17.85,11.83,206.55,4.079,0.373,22.93,0,103.31,1.69,0,normal
2026-01-10 03:00:00,CMP-01,218.7,142.45,18.42,11.91,213.8,4.193,0.432,23.89,0,105.93,0.93,0,normal
2026-01-10 04:00:00,CMP-01,218.25,143.21,17.68,12.78,210.84,4.174,0.358,22.13,0,105.89,0.89,0,normal
2026-01-10 05:00:00,CMP-01,218.04,143.01,18.68,12.22,206.5,4.253,0.36,20.28,1,105.42,0.42,0,normal
2026-01-10 06:00:00,CMP-01,222.91,144.26,18.19,11.93,211.18,4.164,0.374,21.7,0,103.7,1.3,0,normal
2026-01-10 07:00:00,CMP-01,222.89,146.88,17.77,12.32,201.7,4.169,0.275,21.28,0,103.48,1.52,0,normal
2026-01-10 08:00:00,CMP-01,224.73,143.56,17.91,12.24,208.64,4.269,0.309,22.06,2,103.27,1.73,0,normal
2026-01-10 09:00:00,CMP-01,223.22,146.56,17.65,12.65,211.88,4.293,0.366,22.07,0,103.33,1.67,0,normal
2026-01-10 10:00:00,CMP-01,224.82,145.81,18.65,12.3,212.57,4.261,0.376,21.18,0,103.68,1.32,0,normal
2026-01-10 11:00:00,CMP-01,225.2,147.77,17.78,13.08,206.68,4.283,0.304,21.23,0,102.94,2.06,0,normal
2026-01-10 12:00:00,CMP-01,226.4,149.21,18.24,12.81,213.43,4.236,0.333,21.82,0,105.07,0.07,0,normal
2026-01-10 13:00:00,CMP-01,229.35,148.78,17.69,11.98,217.26,4.262,0.343,21.87,0,106.07,1.07,0,normal
2026-01-10 14:00:00,CMP-01,228.59,150.43,16.81,11.75,208.08,4.27,0.342,20.25,0,105.56,0.56,0,normal
2026-01-10 15:00:00,CMP-01,231.64,148.24,18.76,12.55,212.57,4.232,0.388,22.67,0,105.1,0.14,0,normal
2026-01-10 16:00:00,CMP-01,232.61,152.13,17.21,12.35,203.28,4.205,0.362,22.05,0,103.57,1.5,0,normal
2026-01-10 17:00:00,CMP-01,236.65,150.73,18.7,12.04,201.23,4.211,0.375,22.07,0,103.94,1.22,0,normal
2026-01-10 18:00:00,CMP-01,231.49,152.85,18.37,11.14,212.08,4.392,0.283,22.22,0,105.74,0.77,0,normal
2026-01-10 19:00:00,CMP-01,236.6,152.97,16.83,11.0,209.26,4.201,0.315,21.39,1,104.26,0.9,0,normal
2026-01-10 20:00:00,CMP-01,235.84,150.3,17.38,12.29,209.97,4.181,0.381,22.03,0,104.75,0.39,0,normal
2026-01-10 21:00:00,CMP-01,236.97,153.14,17.75,12.57,206.72,4.171,0.289,22.78,0,104.02,1.14,0,normal
2026-01-10 22:00:00,CMP-01,235.39,154.96,17.47,12.56,208.04,4.197,0.377,22.79,0,103.97,1.16,0,normal
2026-01-10 23:00:00,CMP-01,238.17,157.21,17.25,11.35,212.17,4.22,0.338,22.41,0,104.78,0.41,0,normal
2026-01-11 00:00:00,CMP-01,241.34,156.34,18.86,12.79,215.46,4.11,0.339,21.94,0,103.57,1.69,0,normal
2026-01-11 01:00:00,CMP-01,240.85,156.96,18.06,11.84,207.77,4.042,0.41,21.57,0,105.44,0.7,0,normal
2026-01-11 02:00:00,CMP-01,242.15,155.6,18.59,12.41,201.9,4.224,0.348,23.04,0,101.94,3.35,0,normal
2026-01-11 03:00:00,CMP-01,242.48,159.67,17.95,12.43,213.57,4.072,0.34,22.5,0,105.15,0.44,0,normal
2026-01-11 04:00:00,CMP-01,246.08,160.77,18.62,11.75,210.5,4.221,0.358,21.9,0,102.65,2.73,0,normal
2026-01-11 05:00:00,CMP-01,244.96,159.28,17.75,11.87,210.94,4.211,0.392,20.7,0,106.0,1.35,0,normal
2026-01-11 06:00:00,CMP-01,242.04,159.64,18.26,10.93,209.25,4.292,0.517,21.55,0,105.29,0.57,0,normal
2026-01-11 07:00:00,CMP-01,245.75,158.61,18.84,11.68,217.42,4.334,0.286,20.88,0,103.84,1.53,0,normal
2026-01-11 08:00:00,CMP-01,244.46,162.26,18.38,11.13,208.57,4.229,0.386,23.02,0,103.61,1.73,0,normal
2026-01-11 09:00:00,CMP-01,243.15,165.09,17.94,12.46,210.46,4.156,0.372,22.28,0,103.06,2.25,0,normal
2026-01-11 10:00:00,CMP-01,249.05,163.36,17.58,12.32,200.36,4.106,0.447,21.72,0,103.16,2.29,0,normal
2026-01-11 11:00:00,CMP-01,253.4,164.67,18.68,12.89,205.0,4.137,0.393,22.09,0,103.83,1.72,0,normal
2026-01-11 12:00:00,CMP-01,252.08,164.45,18.8,12.54,204.71,4.203,0.285,24.03,0,106.3,1.82,0,normal
2026-01-11 13:00:00,CMP-01,250.89,163.27,18.28,11.93,207.46,4.034,0.47,23.07,0,102.14,3.35,0,normal
2026-01-11 14:00:00,CMP-01,252.31,166.7,17.91,12.54,208.83,4.206,0.354,21.35,0,105.13,0.66,0,normal
2026-01-11 15:00:00,CMP-01,257.04,164.27,19.07,12.16,203.93,4.199,0.418,22.23,0,102.42,3.21,0,normal
2026-01-11 16:00:00,CMP-01,256.28,166.15,20.6,12.75,213.94,4.252,0.351,21.47,0,104.24,1.38,0,normal
2026-01-11 17:00:00,CMP-01,257.09,167.38,18.4,12.59,202.66,4.173,0.366,21.14,2,103.97,1.66,0,normal
2026-01-11 18:00:00,CMP-01,257.9,168.76,18.93,11.82,205.04,4.208,0.398,22.45,0,103.74,1.92,0,normal
2026-01-11 19:00:00,CMP-01,259.07,168.85,18.99,12.43,207.67,4.141,0.468,23.99,0,103.75,1.93,0,normal
2026-01-11 20:00:00,CMP-01,261.45,169.46,16.69,12.5,201.46,4.163,0.474,23.44,0,102.43,3.31,0,normal
2026-01-11 21:00:00,CMP-01,261.99,168.74,18.85,12.29,208.69,4.058,0.404,22.41,0,103.19,2.56,0,normal
2026-01-11 22:00:00,CMP-01,262.39,168.75,18.2,13.01,208.9,4.21,0.46,22.12,0,103.37,2.39,0,normal
2026-01-11 23:00:00,CMP-01,261.12,171.02,19.84,13.49,205.33,4.324,0.413,22.5,0,104.34,1.4,0,normal
2026-01-12 00:00:00,CMP-01,264.92,170.75,18.62,12.29,213.74,4.213,0.447,23.12,0,101.79,4.03,0,normal
2026-01-12 01:00:00,CMP-01,263.77,170.68,18.17,12.29,206.55,4.229,0.446,21.4,0,102.38,3.42,0,normal
2026-01-12 02:00:00,CMP-01,267.97,171.38,18.72,11.21,206.9,4.121,0.48,21.16,0,101.33,4.56,0,normal
2026-01-12 03:00:00,CMP-01,264.71,172.96,18.95,12.43,202.28,4.315,0.41,23.7,0,101.45,4.36,0,normal
2026-01-12 04:00:00,CMP-01,267.75,171.98,18.44,12.29,199.1,4.139,0.442,22.64,0,101.23,4.66,0,normal
2026-01-12 05:00:00,CMP-01,268.99,173.23,18.88,11.28,203.14,4.264,0.463,23.56,1,103.63,2.29,0,normal
2026-01-12 06:00:00,CMP-01,267.62,173.54,17.8,12.73,204.53,4.209,0.453,22.61,0,105.0,0.89,0,normal
2026-01-12 07:00:00,CMP-01,274.1,176.37,18.86,13.0,203.3,4.123,0.426,23.53,0,103.66,2.37,0,normal
2026-01-12 08:00:00,CMP-01,274.63,177.29,19.67,12.22,208.15,4.282,0.552,22.1,1,101.15,4.9,0,normal
2026-01-12 09:00:00,CMP-01,272.17,179.86,20.57,12.4,195.78,4.201,0.437,22.84,0,101.71,4.28,0,normal
2026-01-12 10:00:00,CMP-01,275.39,176.3,19.63,12.09,200.45,4.214,0.506,23.6,2,100.55,5.52,0,normal
2026-01-12 11:00:00,CMP-01,275.68,177.93,19.29,13.13,197.65,4.236,0.48,23.24,0,102.1,3.98,0,normal
2026-01-12 12:00:00,CMP-01,271.3,180.5,19.92,11.7,210.79,4.198,0.519,22.17,0,104.32,1.66,0,normal
2026-01-12 13:00:00,CMP-01,277.45,179.79,19.93,12.51,202.51,4.17,0.366,23.18,0,102.55,3.56,0,normal
2026-01-12 14:00:00,CMP-01,277.89,180.31,20.46,13.87,202.66,4.237,0.577,22.1,0,102.86,3.26,0,normal
2026-01-12 15:00:00,CMP-01,279.15,183.4,20.02,12.75,200.18,4.168,0.468,21.59,0,101.45,4.71,0,normal
2026-01-12 16:00:00,CMP-01,278.06,181.59,19.04,12.99,208.31,4.205,0.415,22.93,0,100.09,6.04,0,normal
2026-01-12 17:00:00,CMP-01,280.52,181.26,19.4,12.65,202.8,4.147,0.489,23.56,0,99.51,6.68,0,normal
2026-01-12 18:00:00,CMP-01,281.68,181.72,19.36,12.06,205.21,4.081,0.598,23.2,0,101.77,4.45,0,normal
2026-01-12 19:00:00,CMP-01,285.14,184.35,19.54,12.79,195.81,4.146,0.52,21.78,1,101.6,4.7,0,normal
2026-01-12 20:00:00,CMP-01,284.6,184.97,19.45,13.05,208.7,4.16,0.432,23.24,0,103.44,2.84,0,normal
2026-01-12 21:00:00,CMP-01,284.99,183.6,18.67,12.2,205.56,4.201,0.471,23.12,1,101.34,4.95,0,normal
2026-01-12 22:00:00,CMP-01,288.75,184.72,17.7,13.07,205.79,4.295,0.57,22.37,1,101.64,4.75,0,normal
2026-01-12 23:00:00,CMP-01,286.0,187.19,18.78,13.57,208.82,4.065,0.427,20.94,1,102.23,4.09,0,normal
2026-01-13 00:00:00,CMP-01,287.3,187.89,17.73,13.48,202.96,4.21,0.491,23.38,0,102.6,3.74,0,normal
2026-01-13 01:00:00,CMP-01,285.73,187.08,19.37,11.87,203.23,4.023,0.481,23.27,0,101.43,4.88,0,normal
2026-01-13 02:00:00,CMP-01,292.82,189.25,19.48,12.34,206.02,4.116,0.622,23.08,0,100.12,6.36,0,normal
2026-01-13 03:00:00,CMP-01,292.74,189.84,18.14,11.95,204.87,4.159,0.5,21.54,0,102.49,3.98,0,normal
2026-01-13 04:00:00,CMP-01,293.65,187.66,20.05,13.58,202.08,4.02,0.582,21.72,0,101.46,5.04,0,normal
2026-01-13 05:00:00,CMP-01,294.2,190.08,20.2,13.31,203.18,4.051,0.485,23.46,0,101.49,5.02,0,normal
2026-01-13 06:00:00,CMP-01,294.2,191.6,19.59,13.37,200.98,4.212,0.479,23.31,0,99.44,7.07,0,normal
2026-01-13 07:00:00,CMP-01,295.39,191.06,20.87,12.43,205.74,4.206,0.571,23.11,0,101.19,5.35,0,normal
2026-01-13 08:00:00,CMP-01,295.55,189.83,21.04,12.26,206.6,4.191,0.553,22.6,3,99.31,7.23,0,normal
2026-01-13 09:00:00,CMP-01,296.63,192.71,18.6,13.03,202.77,4.136,0.439,23.06,0,98.63,7.94,0,normal
2026-01-13 10:00:00,CMP-01,298.1,194.6,20.43,13.06,210.12,4.372,0.561,22.42,0,101.14,5.47,0,normal
2026-01-13 11:00:00,CMP-01,301.72,196.25,20.04,12.54,196.05,4.187,0.57,22.63,0,99.59,7.09,0,normal
2026-01-13 12:00:00,CMP-01,301.0,192.37,20.01,13.13,201.35,4.131,0.506,22.23,1,101.19,5.48,0,normal
2026-01-13 13:00:00,CMP-01,300.89,198.79,20.42,13.43,209.15,4.334,0.547,23.01,0,102.81,3.86,0,normal
2026-01-13 14:00:00,CMP-01,300.96,194.95,19.09,13.18,200.6,4.249,0.55,22.54,1,100.45,6.22,0,normal
2026-01-13 15:00:00,CMP-01,301.86,198.1,19.22,12.43,195.79,4.17,0.515,23.51,0,102.08,4.61,0,normal
2026-01-13 16:00:00,CMP-01,306.88,199.08,19.15,11.86,207.26,4.295,0.523,23.41,0,100.05,6.76,0,normal
2026-01-13 17:00:00,CMP-01,305.91,199.43,19.18,12.96,203.96,4.213,0.516,22.33,0,101.36,5.43,0,normal
2026-01-13 18:00:00,CMP-01,306.12,199.08,19.71,13.22,196.96,4.251,0.536,24.17,1,98.49,8.3,0,normal
2026-01-13 19:00:00,CMP-01,306.38,198.16,18.64,12.97,204.83,4.219,0.485,22.12,1,100.69,6.11,0,normal
2026-01-13 20:00:00,CMP-01,306.0,200.95,18.95,12.86,197.66,4.118,0.547,23.21,0,99.63,7.16,0,normal
2026-01-13 21:00:00,CMP-01,308.88,199.99,20.32,12.75,196.08,4.278,0.483,23.68,0,99.47,7.38,0,normal
2026-01-13 22:00:00,CMP-01,311.57,198.47,19.86,13.63,200.56,4.213,0.568,23.85,0,100.59,6.33,0,normal
2026-01-13 23:00:00,CMP-01,310.29,205.54,20.2,13.15,199.38,4.119,0.557,21.41,0,97.77,9.12,0,normal
2026-01-14 00:00:00,CMP-01,311.59,203.65,18.41,13.27,196.77,4.139,0.513,23.66,2,99.75,7.17,0,normal
2026-01-14 01:00:00,CMP-01,312.6,205.63,19.32,12.63,199.6,4.276,0.609,23.82,0,98.88,8.07,0,normal
2026-01-14 02:00:00,CMP-01,314.2,203.01,19.54,12.87,196.87,4.17,0.667,23.99,0,99.62,7.36,0,normal
2026-01-14 03:00:00,CMP-01,312.13,206.51,19.96,13.31,201.35,4.204,0.632,21.41,1,100.4,6.53,0,normal
2026-01-14 04:00:00,CMP-01,315.58,207.31,19.54,12.66,200.66,4.252,0.507,22.53,1,99.3,7.71,0,normal
2026-01-14 05:00:00,CMP-01,315.46,207.92,20.76,12.5,203.75,4.21,0.638,22.94,1,99.55,7.46,0,normal
2026-01-14 06:00:00,CMP-01,319.59,206.67,20.06,13.12,198.5,4.078,0.596,22.74,0,98.03,9.07,0,normal
2026-01-14 07:00:00,CMP-01,317.61,205.91,20.08,14.01,195.19,4.251,0.578,23.97,0,99.8,7.26,0,normal
2026-01-14 08:00:00,CMP-01,321.04,207.79,20.15,13.45,194.88,4.275,0.56,22.6,0,98.21,8.93,0,normal
2026-01-14 09:00:00,CMP-01,323.74,206.01,20.77,14.25,198.9,4.269,0.596,23.96,1,99.65,7.56,0,normal
2026-01-14 10:00:00,CMP-01,321.44,207.26,19.77,13.27,206.29,4.329,0.659,23.47,0,98.25,8.9,0,normal
2026-01-14 11:00:00,CMP-01,321.92,210.06,21.06,13.17,203.48,4.229,0.619,22.07,1,101.16,6.01,0,normal
2026-01-14 12:00:00,CMP-01,324.34,209.41,20.59,12.55,197.25,4.262,0.578,22.42,0,97.83,9.39,0,normal
2026-01-14 13:00:00,CMP-01,325.0,211.05,20.36,13.05,203.53,4.327,0.567,22.79,1,100.76,6.48,0,normal
2026-01-14 14:00:00,CMP-01,324.21,211.77,20.25,14.25,195.18,4.177,0.577,23.18,0,98.32,8.9,0,normal
2026-01-14 15:00:00,CMP-01,327.83,214.87,20.72,13.64,203.52,4.339,0.636,23.85,0,99.92,7.38,0,normal
2026-01-14 16:00:00,CMP-01,331.63,214.76,21.2,13.93,197.51,4.339,0.71,23.07,0,98.46,8.93,0,normal
2026-01-14 17:00:00,CMP-01,328.54,213.8,21.07,13.87,202.46,4.263,0.557,23.8,0,99.95,7.37,0,normal
2026-01-14 18:00:00,CMP-01,329.63,215.95,20.65,13.46,201.76,4.347,0.612,22.07,0,99.07,8.27,0,normal
2026-01-14 19:00:00,CMP-01,329.12,214.21,21.03,13.33,198.2,4.268,0.592,21.03,0,100.24,7.09,0,normal
2026-01-14 20:00:00,CMP-01,332.57,215.4,20.51,13.58,200.27,4.13,0.582,22.97,1,99.55,7.86,0,normal
2026-01-14 21:00:00,CMP-01,330.76,217.54,21.37,13.88,194.86,4.291,0.635,23.51,0,99.22,8.15,0,normal
2026-01-14 22:00:00,CMP-01,332.01,215.61,20.38,13.77,198.72,4.226,0.646,22.95,0,100.58,6.82,0,normal
2026-01-14 23:00:00,CMP-01,337.3,217.42,18.86,13.87,202.8,4.233,0.562,22.56,2,97.96,9.57,0,normal
2026-01-15 00:00:00,CMP-01,334.37,216.81,21.53,13.63,215.2,4.212,0.573,23.52,0,101.36,6.1,0,normal
2026-01-15 01:00:00,CMP-01,338.95,219.19,20.65,13.14,201.1,4.309,0.696,24.63,0,98.6,8.96,0,normal
2026-01-15 02:00:00,CMP-01,340.74,221.66,19.67,13.47,198.44,4.244,0.657,23.23,0,96.54,11.06,0,normal
2026-01-15 03:00:00,CMP-01,339.47,219.45,20.42,13.04,194.16,4.144,0.664,22.78,0,98.48,9.1,0,normal
2026-01-15 04:00:00,CMP-01,341.0,221.27,19.9,14.24,202.31,4.239,0.617,22.71,1,98.28,9.33,0,normal
2026-01-15 05:00:00,CMP-01,344.51,220.57,22.37,12.42,191.04,4.258,0.633,24.72,0,99.33,8.37,0,normal
2026-01-15 06:00:00,CMP-01,341.65,220.92,21.03,13.51,194.77,4.142,0.667,23.29,1,97.32,10.31,0,normal
2026-01-15 07:00:00,CMP-01,341.93,221.47,19.38,15.08,199.4,4.165,0.62,23.75,0,98.28,9.35,0,normal
2026-01-15 08:00:00,CMP-01,341.56,225.35,21.06,13.44,193.17,4.169,0.589,24.17,0,98.01,9.61,0,normal
2026-01-15 09:00:00,CMP-01,345.08,227.08,20.39,13.01,203.81,4.151,0.653,24.11,0,96.26,11.45,0,normal
2026-01-15 10:00:00,CMP-01,348.66,225.48,22.33,13.73,201.63,4.228,0.707,22.75,2,98.62,9.17,0,warning
2026-01-15 11:00:00,CMP-01,348.73,224.69,19.95,14.52,194.96,4.281,0.611,24.07,0,96.39,11.4,0,warning
2026-01-15 12:00:00,CMP-01,346.3,227.05,18.94,13.61,195.27,4.351,0.709,23.96,0,99.25,8.48,0,normal
2026-01-15 13:00:00,CMP-01,347.46,226.45,20.82,14.1,192.09,4.296,0.694,23.72,2,99.23,8.54,0,normal
2026-01-15 14:00:00,CMP-01,349.09,228.46,20.52,13.81,191.59,4.282,0.621,24.11,0,97.21,10.59,0,normal
2026-01-15 15:00:00,CMP-01,351.53,228.5,20.53,13.56,198.72,4.291,0.67,23.04,0,95.88,11.98,0,warning
2026-01-15 16:00:00,CMP-01,351.63,229.14,19.15,15.68,199.44,4.307,0.668,23.38,0,97.92,9.94,0,normal
2026-01-15 17:00:00,CMP-01,353.39,230.18,21.24,13.86,198.16,4.17,0.706,23.08,1,97.72,10.18,0,warning
2026-01-15 18:00:00,CMP-01,354.53,229.4,22.27,13.51,197.7,4.255,0.711,24.0,0,98.24,9.69,0,warning
2026-01-15 19:00:00,CMP-01,354.46,230.26,19.4,13.54,194.39,4.226,0.613,23.01,0,96.83,11.1,0,normal
2026-01-15 20:00:00,CMP-01,355.93,229.33,21.9,14.08,197.93,4.19,0.615,23.76,1,96.02,11.94,0,normal
2026-01-15 21:00:00,CMP-01,357.37,231.52,20.54,14.12,190.42,4.164,0.736,22.73,0,96.53,11.47,0,warning
2026-01-15 22:00:00,CMP-01,357.85,230.99,22.89,14.34,196.31,4.16,0.692,23.42,0,96.09,11.92,0,warning
2026-01-15 23:00:00,CMP-01,359.91,233.18,21.41,14.0,201.98,4.179,0.713,23.28,1,99.48,8.58,0,normal
2026-01-16 00:00:00,CMP-01,363.37,232.85,20.99,13.1,201.0,4.101,0.718,23.49,1,96.42,11.72,0,warning
2026-01-16 01:00:00,CMP-01,362.07,234.77,21.99,14.26,193.97,4.242,0.774,23.65,0,95.99,12.12,0,maintenance_needed
2026-01-16 02:00:00,CMP-01,362.1,235.84,21.53,13.76,194.49,4.198,0.638,23.43,1,96.71,11.4,0,warning
2026-01-16 03:00:00,CMP-01,359.96,234.25,20.58,13.74,201.58,4.208,0.746,23.38,0,96.05,12.01,0,warning
2026-01-16 04:00:00,CMP-01,364.7,235.62,21.74,13.09,202.73,4.227,0.664,22.14,1,96.78,11.39,0,warning
2026-01-16 05:00:00,CMP-01,361.5,236.12,20.69,13.59,189.89,4.258,0.732,24.32,1,96.28,11.82,0,maintenance_needed
2026-01-16 06:00:00,CMP-01,363.46,238.8,19.71,13.53,193.97,4.153,0.768,23.13,0,96.1,12.04,0,warning
2026-01-16 07:00:00,CMP-01,368.54,240.6,22.88,14.02,196.09,4.191,0.647,23.46,0,96.27,11.99,0,warning
2026-01-16 08:00:00,CMP-01,369.27,240.22,21.0,13.18,199.96,4.071,0.737,23.06,1,98.22,10.05,0,warning
2026-01-16 09:00:00,CMP-01,368.73,239.43,20.78,14.07,191.76,4.022,0.702,24.33,1,96.69,11.58,0,warning
2026-01-16 10:00:00,CMP-01,366.92,242.26,21.49,14.09,197.9,4.045,0.696,22.98,1,95.27,12.95,0,warning
2026-01-16 11:00:00,CMP-01,370.33,239.33,20.05,13.39,193.75,4.323,0.722,24.0,0,95.79,12.52,0,maintenance_needed
2026-01-16 12:00:00,CMP-01,370.78,243.6,20.23,13.7,204.45,4.054,0.669,24.48,0,97.94,10.37,0,warning
2026-01-16 13:00:00,CMP-01,374.15,241.66,20.99,13.61,196.28,4.238,0.682,24.85,0,95.54,12.85,0,warning
2026-01-16 14:00:00,CMP-01,378.06,239.76,21.07,14.72,193.6,4.318,0.773,24.57,0,95.94,12.54,0,maintenance_needed
2026-01-16 15:00:00,CMP-01,375.39,246.93,21.48,12.62,193.08,4.163,0.775,24.14,0,95.92,12.5,0,maintenance_needed
2026-01-16 16:00:00,CMP-01,374.6,246.29,22.3,13.92,198.75,4.33,0.703,22.86,0,97.04,11.36,0,maintenance_needed
2026-01-16 17:00:00,CMP-01,374.89,243.81,21.03,13.13,197.2,4.348,0.66,24.61,0,96.1,12.31,0,warning
2026-01-16 18:00:00,CMP-01,377.9,245.9,21.87,13.92,189.81,4.276,0.854,24.57,2,95.4,13.08,0,maintenance_needed
2026-01-16 19:00:00,CMP-01,378.68,246.09,21.98,14.69,194.95,4.39,0.796,24.34,1,94.96,13.54,0,maintenance_needed
2026-01-16 20:00:00,CMP-01,377.93,247.12,20.61,13.8,188.78,4.25,0.758,24.3,2,95.88,12.6,0,maintenance_needed
2026-01-16 21:00:00,CMP-01,381.21,245.87,21.74,14.31,190.77,4.142,0.698,23.83,0,94.41,14.15,0,warning
2026-01-16 22:00:00,CMP-01,379.93,247.48,20.77,13.7,188.75,4.242,0.716,23.41,1,97.32,11.21,0,maintenance_needed
2026-01-16 23:00:00,CMP-01,385.0,249.51,22.5,15.44,188.08,4.165,0.771,24.58,3,95.02,13.63,0,maintenance_needed
2026-01-17 00:00:00,CMP-01,385.91,249.87,22.03,14.84,190.55,4.096,0.714,24.73,0,94.94,13.73,0,maintenance_needed
2026-01-17 01:00:00,CMP-01,386.95,251.69,21.71,14.98,189.27,4.098,0.843,23.12,1,95.92,12.77,0,maintenance_needed
2026-01-17 02:00:00,CMP-01,385.15,251.0,20.58,13.48,195.51,4.385,0.766,24.47,0,95.53,13.12,0,maintenance_needed
2026-01-17 03:00:00,CMP-01,387.93,254.37,21.81,13.66,196.3,4.157,0.786,24.03,0,95.64,13.07,0,maintenance_needed
2026-01-17 04:00:00,CMP-01,387.76,251.34,21.1,14.97,192.16,4.199,0.715,24.48,0,95.16,13.55,0,maintenance_needed
2026-01-17 05:00:00,CMP-01,388.3,253.16,22.29,14.21,188.56,4.147,0.723,24.06,0,94.09,14.64,0,maintenance_needed
2026-01-17 06:00:00,CMP-01,389.39,251.2,21.65,14.19,196.17,4.212,0.731,24.66,2,94.42,14.33,0,maintenance_needed
2026-01-17 07:00:00,CMP-01,388.66,252.65,21.08,14.53,184.89,4.182,0.782,24.59,0,93.8,14.93,0,maintenance_needed
2026-01-17 08:00:00,CMP-01,389.4,256.39,22.49,13.59,185.19,4.168,0.757,24.5,1,95.85,12.9,0,maintenance_needed
2026-01-17 09:00:00,CMP-01,394.43,254.32,22.45,14.88,195.33,4.104,0.769,22.98,0,94.41,14.45,0,maintenance_needed
2026-01-17 10:00:00,CMP-01,393.66,256.74,21.38,14.42,195.13,4.088,0.797,24.51,1,94.69,14.16,0,maintenance_needed
2026-01-17 11:00:00,CMP-01,395.39,256.68,22.82,14.72,196.22,4.141,0.797,23.99,0,94.64,14.26,0,maintenance_needed
2026-01-17 12:00:00,CMP-01,397.8,256.15,21.71,14.07,191.19,4.224,0.866,23.2,0,95.4,13.55,0,maintenance_needed
2026-01-17 13:00:00,CMP-01,393.88,257.63,21.61,14.72,187.4,4.367,0.772,24.43,1,96.75,12.11,0,maintenance_needed
2026-01-17 14:00:00,CMP-01,396.59,258.08,22.02,14.03,190.14,4.285,0.739,23.02,1,93.55,15.37,0,maintenance_needed
2026-01-17 15:00:00,CMP-01,399.32,258.77,21.38,15.06,194.17,4.347,0.796,24.63,1,95.39,13.6,0,maintenance_needed
2026-01-17 16:00:00,CMP-01,400.71,260.9,21.66,15.19,188.67,4.24,0.872,25.2,0,94.39,14.63,0,maintenance_needed
2026-01-17 17:00:00,CMP-01,400.32,261.43,21.88,15.05,188.97,4.194,0.772,23.66,0,93.96,15.05,0,maintenance_needed
2026-01-17 18:00:00,CMP-01,403.85,260.61,23.31,14.87,185.81,4.095,0.811,24.7,0,94.43,14.66,0,maintenance_needed
2026-01-17 19:00:00,CMP-01,403.38,260.86,23.28,14.93,186.79,4.201,0.79,24.37,0,92.53,16.55,0,maintenance_needed
2026-01-17 20:00:00,CMP-01,401.82,262.94,21.84,12.9,195.02,4.03,0.823,24.49,1,95.64,13.4,0,maintenance_needed
2026-01-17 21:00:00,CMP-01,403.32,263.13,23.37,15.05,193.29,4.177,0.82,23.11,2,94.74,14.34,0,maintenance_needed
2026-01-17 22:00:00,CMP-01,407.45,265.13,22.14,14.45,186.37,4.332,0.778,24.52,0,92.59,16.58,0,maintenance_needed
2026-01-17 23:00:00,CMP-01,407.83,267.74,22.49,14.67,186.65,4.228,0.808,24.2,2,95.51,13.67,0,maintenance_needed
2026-01-18 00:00:00,CMP-01,404.58,266.21,22.81,14.4,189.08,4.292,0.857,24.58,0,95.04,14.07,0,maintenance_needed
2026-01-18 01:00:00,CMP-01,411.43,265.81,22.5,13.83,192.81,4.171,0.882,24.15,0,95.33,13.94,0,maintenance_needed
2026-01-18 02:00:00,CMP-01,411.08,266.29,24.19,14.34,185.95,4.091,0.873,24.91,0,91.85,17.41,0,maintenance_needed
2026-01-18 03:00:00,CMP-01,413.42,266.12,22.51,15.09,189.72,4.163,0.876,24.36,0,93.36,15.95,0,maintenance_needed
2026-01-18 04:00:00,CMP-01,411.31,266.71,21.31,15.52,182.01,4.17,0.812,24.62,0,92.57,16.69,0,maintenance_needed
2026-01-18 05:00:00,CMP-01,412.47,267.25,23.34,14.31,185.45,4.298,0.813,25.11,0,94.08,15.21,0,maintenance_needed
2026-01-18 06:00:00,CMP-01,411.97,268.63,21.95,14.13,192.24,4.36,0.876,24.28,0,95.47,13.81,0,maintenance_needed
